Entity,Code,Date,Total confirmed deaths (deaths),Total confirmed cases (cases)
Turks and Caicos Islands,TCA,4-Apr-20,0,5
Turks and Caicos Islands,TCA,5-Apr-20,0,5
Turks and Caicos Islands,TCA,6-Apr-20,1,5
Turks and Caicos Islands,TCA,7-Apr-20,1,8
Turks and Caicos Islands,TCA,8-Apr-20,1,8
Turks and Caicos Islands,TCA,9-Apr-20,1,8
Turks and Caicos Islands,TCA,10-Apr-20,1,8
Turks and Caicos Islands,TCA,11-Apr-20,1,9
Turks and Caicos Islands,TCA,12-Apr-20,1,9
Turks and Caicos Islands,TCA,13-Apr-20,1,9
Turks and Caicos Islands,TCA,14-Apr-20,1,10
Uganda,UGA,22-Mar-20,0,1
Uganda,UGA,23-Mar-20,0,1
Uganda,UGA,24-Mar-20,0,9
Uganda,UGA,25-Mar-20,0,9
Uganda,UGA,26-Mar-20,0,14
Uganda,UGA,27-Mar-20,0,14
Uganda,UGA,28-Mar-20,0,14
Uganda,UGA,29-Mar-20,0,30
Uganda,UGA,30-Mar-20,0,33
Uganda,UGA,31-Mar-20,0,33
Uganda,UGA,1-Apr-20,0,44
Uganda,UGA,2-Apr-20,0,44
Uganda,UGA,3-Apr-20,0,45
Uganda,UGA,4-Apr-20,0,48
Uganda,UGA,5-Apr-20,0,48
Uganda,UGA,6-Apr-20,0,52
Uganda,UGA,7-Apr-20,0,52
Uganda,UGA,8-Apr-20,0,52
Uganda,UGA,9-Apr-20,0,53
Uganda,UGA,10-Apr-20,0,53
Uganda,UGA,11-Apr-20,0,53
Uganda,UGA,12-Apr-20,0,53
Uganda,UGA,13-Apr-20,0,54
Uganda,UGA,14-Apr-20,0,54
Ukraine,UKR,4-Mar-20,0,1
Ukraine,UKR,13-Mar-20,0,3
Ukraine,UKR,16-Mar-20,0,3
Ukraine,UKR,17-Mar-20,0,5
Ukraine,UKR,18-Mar-20,0,14
Ukraine,UKR,19-Mar-20,2,19
Ukraine,UKR,20-Mar-20,2,26
Ukraine,UKR,21-Mar-20,3,26
Ukraine,UKR,22-Mar-20,3,41
Ukraine,UKR,23-Mar-20,3,47
Ukraine,UKR,24-Mar-20,3,73
Ukraine,UKR,25-Mar-20,3,84
Ukraine,UKR,26-Mar-20,4,113
Ukraine,UKR,27-Mar-20,5,156
Ukraine,UKR,28-Mar-20,5,218
Ukraine,UKR,29-Mar-20,8,311
Ukraine,UKR,30-Mar-20,9,418
Ukraine,UKR,31-Mar-20,11,480
Ukraine,UKR,1-Apr-20,13,549
Ukraine,UKR,2-Apr-20,20,794
Ukraine,UKR,3-Apr-20,20,804
Ukraine,UKR,4-Apr-20,23,987
Ukraine,UKR,5-Apr-20,28,1096
Ukraine,UKR,6-Apr-20,32,1251
Ukraine,UKR,7-Apr-20,38,1319
Ukraine,UKR,8-Apr-20,45,1462
Ukraine,UKR,9-Apr-20,52,1668
Ukraine,UKR,10-Apr-20,57,1892
Ukraine,UKR,11-Apr-20,69,2203
Ukraine,UKR,12-Apr-20,73,2511
Ukraine,UKR,13-Apr-20,83,2777
Ukraine,UKR,14-Apr-20,93,3102
United Arab Emirates,ARE,31-Dec-19,0,0
United Arab Emirates,ARE,1-Jan-20,0,0
United Arab Emirates,ARE,2-Jan-20,0,0
United Arab Emirates,ARE,3-Jan-20,0,0
United Arab Emirates,ARE,4-Jan-20,0,0
United Arab Emirates,ARE,5-Jan-20,0,0
United Arab Emirates,ARE,6-Jan-20,0,0
United Arab Emirates,ARE,7-Jan-20,0,0
United Arab Emirates,ARE,8-Jan-20,0,0
United Arab Emirates,ARE,9-Jan-20,0,0
United Arab Emirates,ARE,10-Jan-20,0,0
United Arab Emirates,ARE,11-Jan-20,0,0
United Arab Emirates,ARE,12-Jan-20,0,0
United Arab Emirates,ARE,13-Jan-20,0,0
United Arab Emirates,ARE,14-Jan-20,0,0
United Arab Emirates,ARE,15-Jan-20,0,0
United Arab Emirates,ARE,16-Jan-20,0,0
United Arab Emirates,ARE,17-Jan-20,0,0
United Arab Emirates,ARE,18-Jan-20,0,0
United Arab Emirates,ARE,19-Jan-20,0,0
United Arab Emirates,ARE,20-Jan-20,0,0
United Arab Emirates,ARE,21-Jan-20,0,0
United Arab Emirates,ARE,22-Jan-20,0,0
United Arab Emirates,ARE,23-Jan-20,0,0
United Arab Emirates,ARE,24-Jan-20,0,0
United Arab Emirates,ARE,25-Jan-20,0,0
United Arab Emirates,ARE,26-Jan-20,0,0
United Arab Emirates,ARE,27-Jan-20,0,1
United Arab Emirates,ARE,28-Jan-20,0,1
United Arab Emirates,ARE,29-Jan-20,0,1
United Arab Emirates,ARE,30-Jan-20,0,4
United Arab Emirates,ARE,31-Jan-20,0,4
United Arab Emirates,ARE,1-Feb-20,0,4
United Arab Emirates,ARE,2-Feb-20,0,5
United Arab Emirates,ARE,3-Feb-20,0,5
United Arab Emirates,ARE,4-Feb-20,0,5
United Arab Emirates,ARE,5-Feb-20,0,5
United Arab Emirates,ARE,6-Feb-20,0,5
United Arab Emirates,ARE,7-Feb-20,0,5
United Arab Emirates,ARE,8-Feb-20,0,7
United Arab Emirates,ARE,9-Feb-20,0,7
United Arab Emirates,ARE,10-Feb-20,0,7
United Arab Emirates,ARE,11-Feb-20,0,8
United Arab Emirates,ARE,12-Feb-20,0,8
United Arab Emirates,ARE,13-Feb-20,0,8
United Arab Emirates,ARE,14-Feb-20,0,8
United Arab Emirates,ARE,15-Feb-20,0,8
United Arab Emirates,ARE,16-Feb-20,0,8
United Arab Emirates,ARE,17-Feb-20,0,9
United Arab Emirates,ARE,18-Feb-20,0,9
United Arab Emirates,ARE,19-Feb-20,0,9
United Arab Emirates,ARE,20-Feb-20,0,9
United Arab Emirates,ARE,21-Feb-20,0,9
United Arab Emirates,ARE,22-Feb-20,0,11
United Arab Emirates,ARE,23-Feb-20,0,13
United Arab Emirates,ARE,24-Feb-20,0,13
United Arab Emirates,ARE,25-Feb-20,0,13
United Arab Emirates,ARE,26-Feb-20,0,13
United Arab Emirates,ARE,27-Feb-20,0,13
United Arab Emirates,ARE,28-Feb-20,0,19
United Arab Emirates,ARE,29-Feb-20,0,19
United Arab Emirates,ARE,1-Mar-20,0,21
United Arab Emirates,ARE,2-Mar-20,0,21
United Arab Emirates,ARE,4-Mar-20,0,27
United Arab Emirates,ARE,6-Mar-20,0,29
United Arab Emirates,ARE,8-Mar-20,0,45
United Arab Emirates,ARE,10-Mar-20,0,59
United Arab Emirates,ARE,11-Mar-20,0,74
United Arab Emirates,ARE,13-Mar-20,0,85
United Arab Emirates,ARE,15-Mar-20,0,85
United Arab Emirates,ARE,16-Mar-20,0,86
United Arab Emirates,ARE,17-Mar-20,0,98
United Arab Emirates,ARE,18-Mar-20,0,113
United Arab Emirates,ARE,19-Mar-20,0,113
United Arab Emirates,ARE,20-Mar-20,0,140
United Arab Emirates,ARE,21-Mar-20,0,140
United Arab Emirates,ARE,22-Mar-20,2,153
United Arab Emirates,ARE,23-Mar-20,2,153
United Arab Emirates,ARE,24-Mar-20,2,198
United Arab Emirates,ARE,25-Mar-20,2,248
United Arab Emirates,ARE,26-Mar-20,2,333
United Arab Emirates,ARE,27-Mar-20,2,333
United Arab Emirates,ARE,28-Mar-20,2,405
United Arab Emirates,ARE,29-Mar-20,2,468
United Arab Emirates,ARE,30-Mar-20,2,468
United Arab Emirates,ARE,31-Mar-20,5,611
United Arab Emirates,ARE,1-Apr-20,6,664
United Arab Emirates,ARE,2-Apr-20,6,664
United Arab Emirates,ARE,3-Apr-20,8,1024
United Arab Emirates,ARE,4-Apr-20,8,1024
United Arab Emirates,ARE,5-Apr-20,10,1505
United Arab Emirates,ARE,6-Apr-20,10,1799
United Arab Emirates,ARE,7-Apr-20,11,2076
United Arab Emirates,ARE,8-Apr-20,12,2359
United Arab Emirates,ARE,9-Apr-20,12,2659
United Arab Emirates,ARE,10-Apr-20,14,2990
United Arab Emirates,ARE,11-Apr-20,16,3360
United Arab Emirates,ARE,12-Apr-20,20,3736
United Arab Emirates,ARE,13-Apr-20,22,4123
United Arab Emirates,ARE,14-Apr-20,25,4521
United Kingdom,GBR,31-Dec-19,0,0
United Kingdom,GBR,1-Jan-20,0,0
United Kingdom,GBR,2-Jan-20,0,0
United Kingdom,GBR,3-Jan-20,0,0
United Kingdom,GBR,4-Jan-20,0,0
United Kingdom,GBR,5-Jan-20,0,0
United Kingdom,GBR,6-Jan-20,0,0
United Kingdom,GBR,7-Jan-20,0,0
United Kingdom,GBR,8-Jan-20,0,0
United Kingdom,GBR,9-Jan-20,0,0
United Kingdom,GBR,10-Jan-20,0,0
United Kingdom,GBR,11-Jan-20,0,0
United Kingdom,GBR,12-Jan-20,0,0
United Kingdom,GBR,13-Jan-20,0,0
United Kingdom,GBR,14-Jan-20,0,0
United Kingdom,GBR,15-Jan-20,0,0
United Kingdom,GBR,16-Jan-20,0,0
United Kingdom,GBR,17-Jan-20,0,0
United Kingdom,GBR,18-Jan-20,0,0
United Kingdom,GBR,19-Jan-20,0,0
United Kingdom,GBR,20-Jan-20,0,0
United Kingdom,GBR,21-Jan-20,0,0
United Kingdom,GBR,22-Jan-20,0,0
United Kingdom,GBR,23-Jan-20,0,0
United Kingdom,GBR,24-Jan-20,0,0
United Kingdom,GBR,25-Jan-20,0,0
United Kingdom,GBR,26-Jan-20,0,0
United Kingdom,GBR,27-Jan-20,0,0
United Kingdom,GBR,28-Jan-20,0,0
United Kingdom,GBR,29-Jan-20,0,0
United Kingdom,GBR,30-Jan-20,0,0
United Kingdom,GBR,31-Jan-20,0,2
United Kingdom,GBR,1-Feb-20,0,2
United Kingdom,GBR,2-Feb-20,0,2
United Kingdom,GBR,3-Feb-20,0,2
United Kingdom,GBR,4-Feb-20,0,2
United Kingdom,GBR,5-Feb-20,0,2
United Kingdom,GBR,6-Feb-20,0,2
United Kingdom,GBR,7-Feb-20,0,3
United Kingdom,GBR,8-Feb-20,0,3
United Kingdom,GBR,9-Feb-20,0,4
United Kingdom,GBR,10-Feb-20,0,4
United Kingdom,GBR,11-Feb-20,0,8
United Kingdom,GBR,12-Feb-20,0,8
United Kingdom,GBR,13-Feb-20,0,9
United Kingdom,GBR,14-Feb-20,0,9
United Kingdom,GBR,15-Feb-20,0,9
United Kingdom,GBR,16-Feb-20,0,9
United Kingdom,GBR,17-Feb-20,0,9
United Kingdom,GBR,18-Feb-20,0,9
United Kingdom,GBR,19-Feb-20,0,9
United Kingdom,GBR,20-Feb-20,0,9
United Kingdom,GBR,21-Feb-20,0,9
United Kingdom,GBR,22-Feb-20,0,9
United Kingdom,GBR,23-Feb-20,0,9
United Kingdom,GBR,24-Feb-20,0,13
United Kingdom,GBR,25-Feb-20,0,13
United Kingdom,GBR,26-Feb-20,0,13
United Kingdom,GBR,27-Feb-20,0,13
United Kingdom,GBR,28-Feb-20,0,16
United Kingdom,GBR,29-Feb-20,0,18
United Kingdom,GBR,1-Mar-20,0,23
United Kingdom,GBR,2-Mar-20,0,36
United Kingdom,GBR,3-Mar-20,0,40
United Kingdom,GBR,4-Mar-20,0,51
United Kingdom,GBR,5-Mar-20,0,85
United Kingdom,GBR,6-Mar-20,1,115
United Kingdom,GBR,7-Mar-20,1,163
United Kingdom,GBR,8-Mar-20,2,206
United Kingdom,GBR,9-Mar-20,3,273
United Kingdom,GBR,10-Mar-20,5,321
United Kingdom,GBR,11-Mar-20,6,373
United Kingdom,GBR,12-Mar-20,6,456
United Kingdom,GBR,13-Mar-20,10,590
United Kingdom,GBR,14-Mar-20,10,707
United Kingdom,GBR,15-Mar-20,21,1140
United Kingdom,GBR,16-Mar-20,35,1391
United Kingdom,GBR,17-Mar-20,55,1543
United Kingdom,GBR,18-Mar-20,60,1950
United Kingdom,GBR,19-Mar-20,103,2630
United Kingdom,GBR,20-Mar-20,144,3277
United Kingdom,GBR,21-Mar-20,177,3983
United Kingdom,GBR,22-Mar-20,233,5018
United Kingdom,GBR,23-Mar-20,281,5683
United Kingdom,GBR,24-Mar-20,335,6650
United Kingdom,GBR,25-Mar-20,422,8077
United Kingdom,GBR,26-Mar-20,463,9529
United Kingdom,GBR,27-Mar-20,578,11658
United Kingdom,GBR,28-Mar-20,759,14543
United Kingdom,GBR,29-Mar-20,1019,17089
United Kingdom,GBR,30-Mar-20,1228,19522
United Kingdom,GBR,31-Mar-20,1408,22141
United Kingdom,GBR,1-Apr-20,1789,25150
United Kingdom,GBR,2-Apr-20,2532,29474
United Kingdom,GBR,3-Apr-20,2921,33718
United Kingdom,GBR,4-Apr-20,3605,38168
United Kingdom,GBR,5-Apr-20,4313,41903
United Kingdom,GBR,6-Apr-20,4934,47806
United Kingdom,GBR,7-Apr-20,5373,51608
United Kingdom,GBR,8-Apr-20,6159,55242
United Kingdom,GBR,9-Apr-20,7097,60733
United Kingdom,GBR,10-Apr-20,7978,65077
United Kingdom,GBR,11-Apr-20,8958,70272
United Kingdom,GBR,12-Apr-20,9875,78991
United Kingdom,GBR,13-Apr-20,10612,84279
United Kingdom,GBR,14-Apr-20,11329,88621
United States,USA,31-Dec-19,0,0
United States,USA,1-Jan-20,0,0
United States,USA,2-Jan-20,0,0
United States,USA,3-Jan-20,0,0
United States,USA,4-Jan-20,0,0
United States,USA,5-Jan-20,0,0
United States,USA,6-Jan-20,0,0
United States,USA,7-Jan-20,0,0
United States,USA,8-Jan-20,0,0
United States,USA,9-Jan-20,0,0
United States,USA,10-Jan-20,0,0
United States,USA,11-Jan-20,0,0
United States,USA,12-Jan-20,0,0
United States,USA,13-Jan-20,0,0
United States,USA,14-Jan-20,0,0
United States,USA,15-Jan-20,0,0
United States,USA,16-Jan-20,0,0
United States,USA,17-Jan-20,0,0
United States,USA,18-Jan-20,0,0
United States,USA,19-Jan-20,0,0
United States,USA,20-Jan-20,0,0
United States,USA,21-Jan-20,0,1
United States,USA,22-Jan-20,0,1
United States,USA,23-Jan-20,0,1
United States,USA,24-Jan-20,0,1
United States,USA,25-Jan-20,0,2
United States,USA,26-Jan-20,0,2
United States,USA,27-Jan-20,0,5
United States,USA,28-Jan-20,0,5
United States,USA,29-Jan-20,0,5
United States,USA,30-Jan-20,0,5
United States,USA,31-Jan-20,0,6
United States,USA,1-Feb-20,0,7
United States,USA,2-Feb-20,0,8
United States,USA,3-Feb-20,0,11
United States,USA,4-Feb-20,0,11
United States,USA,5-Feb-20,0,11
United States,USA,6-Feb-20,0,12
United States,USA,7-Feb-20,0,12
United States,USA,8-Feb-20,0,12
United States,USA,9-Feb-20,0,12
United States,USA,10-Feb-20,0,12
United States,USA,11-Feb-20,0,13
United States,USA,12-Feb-20,0,13
United States,USA,13-Feb-20,0,14
United States,USA,14-Feb-20,0,15
United States,USA,15-Feb-20,0,15
United States,USA,16-Feb-20,0,15
United States,USA,17-Feb-20,0,15
United States,USA,18-Feb-20,0,15
United States,USA,19-Feb-20,0,15
United States,USA,20-Feb-20,0,15
United States,USA,21-Feb-20,0,16
United States,USA,22-Feb-20,0,35
United States,USA,23-Feb-20,0,35
United States,USA,24-Feb-20,0,35
United States,USA,25-Feb-20,0,53
United States,USA,26-Feb-20,0,53
United States,USA,27-Feb-20,0,59
United States,USA,28-Feb-20,0,60
United States,USA,29-Feb-20,0,66
United States,USA,1-Mar-20,1,69
United States,USA,2-Mar-20,2,89
United States,USA,3-Mar-20,6,103
United States,USA,4-Mar-20,9,125
United States,USA,5-Mar-20,11,159
United States,USA,6-Mar-20,12,233
United States,USA,7-Mar-20,14,338
United States,USA,8-Mar-20,17,433
United States,USA,9-Mar-20,21,554
United States,USA,10-Mar-20,26,754
United States,USA,11-Mar-20,28,1025
United States,USA,12-Mar-20,30,1312
United States,USA,13-Mar-20,40,1663
United States,USA,14-Mar-20,47,2174
United States,USA,15-Mar-20,57,2951
United States,USA,16-Mar-20,69,3774
United States,USA,17-Mar-20,85,4661
United States,USA,18-Mar-20,108,6427
United States,USA,19-Mar-20,150,9415
United States,USA,20-Mar-20,150,14250
United States,USA,21-Mar-20,260,19624
United States,USA,22-Mar-20,340,26747
United States,USA,23-Mar-20,471,35206
United States,USA,24-Mar-20,590,46442
United States,USA,25-Mar-20,801,55231
United States,USA,26-Mar-20,1050,69194
United States,USA,27-Mar-20,1296,85991
United States,USA,28-Mar-20,1707,104686
United States,USA,29-Mar-20,2191,124665
United States,USA,30-Mar-20,2509,143025
United States,USA,31-Mar-20,3170,164620
United States,USA,1-Apr-20,4079,189618
United States,USA,2-Apr-20,5138,216721
United States,USA,3-Apr-20,6053,245540
United States,USA,4-Apr-20,7157,277965
United States,USA,5-Apr-20,8501,312237
United States,USA,6-Apr-20,9647,337635
United States,USA,7-Apr-20,10989,368196
United States,USA,8-Apr-20,12895,398809
United States,USA,9-Apr-20,14817,432132
United States,USA,10-Apr-20,16690,466033
United States,USA,11-Apr-20,18777,501560
United States,USA,12-Apr-20,20608,529951
United States,USA,13-Apr-20,22108,557571
United States,USA,14-Apr-20,23649,582594
United States Virgin Islands,VIR,24-Mar-20,0,17
United States Virgin Islands,VIR,25-Mar-20,0,17
United States Virgin Islands,VIR,26-Mar-20,0,17
United States Virgin Islands,VIR,27-Mar-20,0,17
United States Virgin Islands,VIR,28-Mar-20,0,19
United States Virgin Islands,VIR,29-Mar-20,0,22
United States Virgin Islands,VIR,30-Mar-20,0,30
United States Virgin Islands,VIR,1-Apr-20,0,30
United States Virgin Islands,VIR,2-Apr-20,0,30
United States Virgin Islands,VIR,3-Apr-20,0,33
United States Virgin Islands,VIR,4-Apr-20,0,40
United States Virgin Islands,VIR,5-Apr-20,0,40
United States Virgin Islands,VIR,6-Apr-20,1,42
United States Virgin Islands,VIR,7-Apr-20,1,42
United States Virgin Islands,VIR,8-Apr-20,1,45
United States Virgin Islands,VIR,9-Apr-20,1,45
United States Virgin Islands,VIR,10-Apr-20,1,50
United States Virgin Islands,VIR,11-Apr-20,1,50
United States Virgin Islands,VIR,12-Apr-20,1,51
United States Virgin Islands,VIR,13-Apr-20,1,51
United States Virgin Islands,VIR,14-Apr-20,1,51
Upper middle income,,31-Dec-19,0,27
Upper middle income,,1-Jan-20,0,27
Upper middle income,,2-Jan-20,0,27
Upper middle income,,3-Jan-20,0,44
Upper middle income,,4-Jan-20,0,44
Upper middle income,,5-Jan-20,0,59
Upper middle income,,6-Jan-20,0,59
Upper middle income,,7-Jan-20,0,59
Upper middle income,,8-Jan-20,0,59
Upper middle income,,9-Jan-20,0,59
Upper middle income,,10-Jan-20,0,59
Upper middle income,,11-Jan-20,1,59
Upper middle income,,12-Jan-20,1,59
Upper middle income,,13-Jan-20,1,60
Upper middle income,,14-Jan-20,1,60
Upper middle income,,15-Jan-20,2,60
Upper middle income,,16-Jan-20,2,60
Upper middle income,,17-Jan-20,2,65
Upper middle income,,18-Jan-20,2,82
Upper middle income,,19-Jan-20,3,218
Upper middle income,,20-Jan-20,3,237
Upper middle income,,21-Jan-20,6,388
Upper middle income,,22-Jan-20,17,530
Upper middle income,,23-Jan-20,17,627
Upper middle income,,24-Jan-20,26,886
Upper middle income,,25-Jan-20,41,1331
Upper middle income,,26-Jan-20,56,1997
Upper middle income,,27-Jan-20,81,2787
Upper middle income,,28-Jan-20,106,4547
Upper middle income,,29-Jan-20,132,6016
Upper middle income,,30-Jan-20,170,7756
Upper middle income,,31-Jan-20,213,9737
Upper middle income,,1-Feb-20,259,11839
Upper middle income,,2-Feb-20,304,14429
Upper middle income,,3-Feb-20,361,17241
Upper middle income,,4-Feb-20,426,20478
Upper middle income,,5-Feb-20,492,24358
Upper middle income,,6-Feb-20,564,28087
Upper middle income,,7-Feb-20,637,31249
Upper middle income,,8-Feb-20,723,34675
Upper middle income,,9-Feb-20,812,37283
Upper middle income,,10-Feb-20,909,40259
Upper middle income,,11-Feb-20,1017,42749
Upper middle income,,12-Feb-20,1114,44778
Upper middle income,,13-Feb-20,1368,59919
Upper middle income,,14-Feb-20,1381,64076
Upper middle income,,15-Feb-20,1524,66617
Upper middle income,,16-Feb-20,1666,68625
Upper middle income,,17-Feb-20,1771,70677
Upper middle income,,18-Feb-20,1869,72568
Upper middle income,,19-Feb-20,2008,74318
Upper middle income,,20-Feb-20,2122,74714
Upper middle income,,21-Feb-20,2240,75608
Upper middle income,,22-Feb-20,2351,76448
Upper middle income,,23-Feb-20,2450,77105
Upper middle income,,24-Feb-20,2603,77338
Upper middle income,,25-Feb-20,2677,77874
Upper middle income,,26-Feb-20,2732,78327
Upper middle income,,27-Feb-20,2765,78813
Upper middle income,,28-Feb-20,2816,79252
Upper middle income,,29-Feb-20,2871,79834
Upper middle income,,1-Mar-20,2916,80626
Upper middle income,,2-Mar-20,2969,81244
Upper middle income,,3-Mar-20,3013,81902
Upper middle income,,4-Mar-20,3061,82876
Upper middle income,,5-Mar-20,3107,83615
Upper middle income,,6-Mar-20,3154,84414
Upper middle income,,7-Mar-20,3199,85817
Upper middle income,,8-Mar-20,3248,86981
Upper middle income,,9-Mar-20,3324,87833
Upper middle income,,10-Mar-20,3384,88499
Upper middle income,,11-Mar-20,3461,89489
Upper middle income,,12-Mar-20,3540,90651
Upper middle income,,13-Mar-20,3624,91902
Upper middle income,,14-Mar-20,3728,93448
Upper middle income,,15-Mar-20,3837,95091
Upper middle income,,16-Mar-20,3966,96930
Upper middle income,,17-Mar-20,4104,98584
Upper middle income,,18-Mar-20,4261,100401
Upper middle income,,19-Mar-20,4427,102466
Upper middle income,,20-Mar-20,4590,104645
Upper middle income,,21-Mar-20,4774,107500
Upper middle income,,22-Mar-20,4934,110276
Upper middle income,,23-Mar-20,5114,113439
Upper middle income,,24-Mar-20,5290,116955
Upper middle income,,25-Mar-20,5466,120887
Upper middle income,,26-Mar-20,5662,125731
Upper middle income,,27-Mar-20,5908,131766
Upper middle income,,28-Mar-20,6138,139435
Upper middle income,,29-Mar-20,6379,146827
Upper middle income,,30-Mar-20,6615,154130
Upper middle income,,31-Mar-20,6855,161352
Upper middle income,,1-Apr-20,7185,170762
Upper middle income,,2-Apr-20,7579,180364
Upper middle income,,3-Apr-20,7934,189837
Upper middle income,,4-Apr-20,8221,197176
Upper middle income,,5-Apr-20,8840,210026
Upper middle income,,6-Apr-20,9240,220113
Upper middle income,,7-Apr-20,9655,229815
Upper middle income,,8-Apr-20,10143,241695
Upper middle income,,9-Apr-20,10647,255811
Upper middle income,,10-Apr-20,11192,269145
Upper middle income,,11-Apr-20,11743,285068
Upper middle income,,12-Apr-20,12216,298643
Upper middle income,,13-Apr-20,12728,312349
Upper middle income,,14-Apr-20,13183,324272
Uruguay,URY,15-Mar-20,0,6
Uruguay,URY,16-Mar-20,0,8
Uruguay,URY,17-Mar-20,0,29
Uruguay,URY,18-Mar-20,0,50
Uruguay,URY,19-Mar-20,0,79
Uruguay,URY,20-Mar-20,0,94
Uruguay,URY,21-Mar-20,0,110
Uruguay,URY,22-Mar-20,0,135
Uruguay,URY,23-Mar-20,0,158
Uruguay,URY,24-Mar-20,0,162
Uruguay,URY,25-Mar-20,0,189
Uruguay,URY,26-Mar-20,0,217
Uruguay,URY,27-Mar-20,0,238
Uruguay,URY,28-Mar-20,0,238
Uruguay,URY,29-Mar-20,0,304
Uruguay,URY,30-Mar-20,1,309
Uruguay,URY,31-Mar-20,1,320
Uruguay,URY,1-Apr-20,1,338
Uruguay,URY,2-Apr-20,2,338
Uruguay,URY,3-Apr-20,4,369
Uruguay,URY,4-Apr-20,4,386
Uruguay,URY,5-Apr-20,5,400
Uruguay,URY,6-Apr-20,6,406
Uruguay,URY,7-Apr-20,6,415
Uruguay,URY,8-Apr-20,7,424
Uruguay,URY,9-Apr-20,7,456
Uruguay,URY,10-Apr-20,7,473
Uruguay,URY,11-Apr-20,7,494
Uruguay,URY,12-Apr-20,7,501
Uruguay,URY,13-Apr-20,8,512
Uruguay,URY,14-Apr-20,8,521
Uzbekistan,UZB,16-Mar-20,0,6
Uzbekistan,UZB,17-Mar-20,0,8
Uzbekistan,UZB,18-Mar-20,0,16
Uzbekistan,UZB,19-Mar-20,0,23
Uzbekistan,UZB,20-Mar-20,0,23
Uzbekistan,UZB,21-Mar-20,0,33
Uzbekistan,UZB,22-Mar-20,0,33
Uzbekistan,UZB,23-Mar-20,0,46
Uzbekistan,UZB,24-Mar-20,0,49
Uzbekistan,UZB,25-Mar-20,0,55
Uzbekistan,UZB,26-Mar-20,0,65
Uzbekistan,UZB,27-Mar-20,0,83
Uzbekistan,UZB,28-Mar-20,0,104
Uzbekistan,UZB,29-Mar-20,1,133
Uzbekistan,UZB,30-Mar-20,1,145
Uzbekistan,UZB,31-Mar-20,2,149
Uzbekistan,UZB,1-Apr-20,2,173
Uzbekistan,UZB,2-Apr-20,2,187
Uzbekistan,UZB,3-Apr-20,2,190
Uzbekistan,UZB,4-Apr-20,2,227
Uzbekistan,UZB,5-Apr-20,2,266
Uzbekistan,UZB,6-Apr-20,2,342
Uzbekistan,UZB,7-Apr-20,2,397
Uzbekistan,UZB,8-Apr-20,2,504
Uzbekistan,UZB,9-Apr-20,3,555
Uzbekistan,UZB,10-Apr-20,3,582
Uzbekistan,UZB,11-Apr-20,3,624
Uzbekistan,UZB,12-Apr-20,4,796
Uzbekistan,UZB,13-Apr-20,4,865
Uzbekistan,UZB,14-Apr-20,4,998
Vatican,VAT,7-Mar-20,0,1
Vatican,VAT,16-Mar-20,0,1
Vatican,VAT,17-Mar-20,0,1
Vatican,VAT,18-Mar-20,0,1
Vatican,VAT,19-Mar-20,0,1
Vatican,VAT,20-Mar-20,0,1
Vatican,VAT,21-Mar-20,0,1
Vatican,VAT,22-Mar-20,0,1
Vatican,VAT,23-Mar-20,0,1
Vatican,VAT,24-Mar-20,0,1
Vatican,VAT,25-Mar-20,0,1
Vatican,VAT,26-Mar-20,0,1
Vatican,VAT,27-Mar-20,0,5
Vatican,VAT,28-Mar-20,0,5
Vatican,VAT,29-Mar-20,0,6
Vatican,VAT,30-Mar-20,0,6
Vatican,VAT,31-Mar-20,0,6
Vatican,VAT,1-Apr-20,0,6
Vatican,VAT,2-Apr-20,0,6
Vatican,VAT,3-Apr-20,0,6
Vatican,VAT,4-Apr-20,0,7
Vatican,VAT,5-Apr-20,0,7
Vatican,VAT,6-Apr-20,0,7
Vatican,VAT,7-Apr-20,0,7
Vatican,VAT,8-Apr-20,0,7
Vatican,VAT,9-Apr-20,0,8
Vatican,VAT,10-Apr-20,0,8
Vatican,VAT,11-Apr-20,0,8
Vatican,VAT,12-Apr-20,0,8
Vatican,VAT,13-Apr-20,0,8
Vatican,VAT,14-Apr-20,0,8
Venezuela,VEN,15-Mar-20,0,10
Venezuela,VEN,16-Mar-20,0,15
Venezuela,VEN,17-Mar-20,0,33
Venezuela,VEN,18-Mar-20,0,33
Venezuela,VEN,19-Mar-20,0,33
Venezuela,VEN,20-Mar-20,0,33
Venezuela,VEN,21-Mar-20,0,36
Venezuela,VEN,22-Mar-20,0,36
Venezuela,VEN,23-Mar-20,0,36
Venezuela,VEN,24-Mar-20,0,84
Venezuela,VEN,25-Mar-20,0,91
Venezuela,VEN,26-Mar-20,0,106
Venezuela,VEN,27-Mar-20,1,107
Venezuela,VEN,28-Mar-20,1,119
Venezuela,VEN,29-Mar-20,1,119
Venezuela,VEN,30-Mar-20,1,119
Venezuela,VEN,31-Mar-20,3,135
Venezuela,VEN,1-Apr-20,3,135
Venezuela,VEN,2-Apr-20,3,143
Venezuela,VEN,3-Apr-20,3,144
Venezuela,VEN,4-Apr-20,3,144
Venezuela,VEN,5-Apr-20,5,144
Venezuela,VEN,6-Apr-20,5,148
Venezuela,VEN,7-Apr-20,5,159
Venezuela,VEN,8-Apr-20,7,166
Venezuela,VEN,9-Apr-20,8,167
Venezuela,VEN,10-Apr-20,9,171
Venezuela,VEN,11-Apr-20,9,175
Venezuela,VEN,12-Apr-20,9,175
